id,target
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",0
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",1
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",0
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",1
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",1
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",0
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",0
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",0
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",0
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",0
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",1
"tensor([7910, 7929, 7953, 7962, 7965, 7973, 7978, 8010, 8021, 8070, 8074, 8106,
        8111, 8112, 8113, 8116, 8118, 8119, 8138, 8144, 8165, 8170, 8172, 8187,
        8191, 8202, 8215, 8223, 8266, 8271, 8285, 8304], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",1
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8320, 8334, 8387, 8405, 8410, 8422, 8446, 8447, 8463, 8477, 8484, 8486,
        8500, 8506, 8510, 8551, 8599, 8623, 8636, 8648, 8680, 8691, 8700, 8706,
        8715, 8717, 8718, 8728, 8729, 8732, 8760, 8839], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",1
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([8852, 8853, 8854, 8856, 8927, 8942, 8945, 8952, 8969, 9018, 9026, 9034,
        9047, 9053, 9055, 9059, 9083, 9084, 9085, 9099, 9119, 9143, 9156, 9221,
        9233, 9238, 9239, 9250, 9254, 9266, 9272, 9280], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",1
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
"tensor([9290, 9296, 9373, 9376, 9406, 9430, 9488, 9520, 9522, 9553, 9554, 9557,
        9563, 9586, 9613, 9617, 9644, 9653, 9667, 9707, 9732, 9753, 9761, 9766,
        9770, 9806, 9830, 9836, 9849, 9854, 9870, 9886], device='cuda:0')",0
